,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
754,P,BIO,G4,SMTA,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
755,P,BIO,G6,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
756,L,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
757,P,BIO,G4,SD,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
758,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
759,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
760,P,BIO,G2,SMTA,PS,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
761,P,BIO,G2,SRJN,GRD,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
762,P,BIO,G3,LL,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
763,P,BIO,G1,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
764,P,BIO,G2,SMP,BPN,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
765,P,BIO,G2,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
766,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
767,P,BIO,G2,SMTA,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
768,P,BIO,G4,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
769,P,BIO,G2,SMTA,GRD,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
770,P,BIO,G2,LL,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
771,P,BIO,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
772,P,BIO,G4,SMTA,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
773,L,BIO,G4,SRJN,PSN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
774,P,BIO,G3,SMP,PDG,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
775,P,BIO,G3,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
776,L,BIO,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
777,L,BIO,G4,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
778,P,BIO,G2,SMP,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
779,P,BIO,G2,LL,BPN,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
780,L,BIO,G1,SMTA,PS,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
781,P,BIO,G2,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
782,P,BIO,G4,SRJN,PS,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
783,P,BIO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
784,L,BIO,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
785,P,BIO,G1,LL,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
786,P,BIO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
787,P,BIO,G3,SRJN,GRD,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
788,L,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
789,P,BIO,G5,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
790,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
791,P,BIO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
792,P,BIO,G1,SMP,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
793,P,BIO,G3,SMTA,PDG,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
794,L,BIO,G4,SD,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
795,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
796,P,BIO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
797,P,BIO,G4,SMTA,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
798,P,BIO,G5,SRJN,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
799,P,BIO,G4,SMTA,PDG,ABRI,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
800,P,BIO,G3,SMTA,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
801,P,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
802,P,BIO,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
803,P,BIO,G4,SMP,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
804,P,BIO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
805,P,BIO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
806,P,BIO,G4,SRJN,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
807,L,BIO,G2,LL,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
808,P,BIO,G2,SD,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_M
809,L,BIO,G3,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
810,P,BIO,G4,SRJN,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
811,P,BIO,G3,SMTA,PS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
812,L,BIO,G3,SD,PDG,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
813,P,BIO,G2,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
814,P,BIO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
815,P,BIO,G2,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
816,P,BIO,G2,SMP,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_CUM
817,P,BIO,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
818,L,BIO,G2,SMP,PDG,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
819,P,BIO,G5,SRJN,GRD,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
820,P,BIO,G5,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
821,L,BIO,G3,SMTA,BPN,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
822,P,BIO,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
823,P,BIO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
824,P,BIO,G2,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
825,P,BIO,G6,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
826,L,BIO,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
827,P,BIO,G4,SMTA,LL,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
828,P,BIO,G4,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
829,P,BIO,G1,LL,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
830,L,BIO,G1,SMTA,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
831,P,BIO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
832,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
833,P,BIO,G4,SRJN,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
834,P,BIO,G4,SMTA,PNS,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
835,P,BIO,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
836,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
837,P,BIO,G2,SMTA,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
838,P,BIO,G3,SRJN,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
839,P,BIO,G2,SD,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
840,P,BIO,G4,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
841,P,BIO,G4,SRJN,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
842,P,BIO,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
843,P,BIO,G2,SMTA,GRD,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
844,P,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
845,P,BIO,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
846,L,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
847,L,BIO,G7,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
848,L,BIO,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
849,P,BIO,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
850,P,BIO,G2,SMP,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
851,P,BIO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
852,L,BIO,G4,SMTA,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
853,L,BIO,G3,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
854,P,BIO,G3,SD,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
855,P,BIO,G2,SMP,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
856,P,BIO,G3,SMP,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
857,P,BIO,G3,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
858,P,BIO,G1,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
859,P,BIO,G4,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
860,P,BIO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
861,L,BIO,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
862,P,BIO,G3,LL,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
863,P,BIO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
864,L,BIO,G2,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
865,P,BIO,G2,SD,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
866,P,BIO,G2,SMTA,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
867,L,BIO,G1,SD,LL,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
868,P,BIO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
869,P,BIO,G6,SRJN,GRD,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
870,P,BIO,G3,SRJN,PS,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
871,P,BIO,G3,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
872,P,BIO,G3,SD,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
873,P,BIO,G2,SMTA,LL,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
874,P,BIO,G3,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
875,P,BIO,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
876,P,BIO,G3,SRJN,GRD,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
877,P,BIO,G2,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
878,L,BIO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
879,L,BIO,G3,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
880,L,BIO,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
881,L,BIO,G2,SD,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
882,P,BIO,G5,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
883,L,BIO,G4,SMTA,LL,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
884,P,BIO,G2,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
885,P,BIO,G3,SMP,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
886,P,BIO,G2,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
887,P,BIO,G6,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
888,P,BIO,G2,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
889,L,BIO,G2,SMTA,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
890,P,BIO,G3,LL,PDG,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
891,L,BIO,G1,SD,PDG,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
892,P,BIO,G3,SRJN,PDG,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
893,P,BIO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
894,P,BIO,G6,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
895,P,BIO,G3,LL,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
896,P,BIO,G5,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
897,P,BIO,G5,SRJN,GRD,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
898,P,BIO,G2,LL,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
899,L,BIO,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
900,P,BIO,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
901,P,BIO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
902,P,BIO,G7,SRJN,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
903,P,BIO,G6,SMTA,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
904,P,BIO,G7,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
905,L,BIO,G5,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
906,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
907,P,BIO,G3,SMTA,PDG,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
908,P,BIO,G4,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
909,P,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
910,P,BIO,G1,LL,PDG,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
911,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
912,P,BIO,G4,SMTA,LL,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
913,L,BIO,G3,SMTA,PS,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
914,L,BIO,G2,SRJN,PDG,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
915,P,BIO,G3,SMP,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
916,L,BIO,G3,SMTA,PDG,PSN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
917,L,BIO,G3,SMTA,LL,ABRI,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
918,P,BIO,G4,SRJN,GRD,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
919,P,BIO,G4,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
920,P,BIO,G2,SMP,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
921,L,BIO,G2,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
922,P,BIO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
923,P,BIO,G4,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
924,L,BIO,G3,SMTA,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
925,P,BIO,G3,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
926,P,BIO,G3,SMP,PDG,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
927,P,BIO,G4,SRJN,PS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
928,L,BIO,G3,SMTA,PS,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
929,L,BIO,G7,SMTA,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
930,P,BIO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
931,P,BIO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
932,P,BIO,G2,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
933,P,BIO,G3,SMP,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
934,P,BIO,G2,SMTA,LL,LL,IPS1_CUM,IPS2_KM,SKS1_SB,SKS2_K,IPK_CUM
935,P,BIO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
936,L,BIO,G7,SRJN,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
937,P,BIO,G4,SRJN,BPN,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
938,L,BIO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
939,P,BIO,G4,SRJN,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
940,P,BIO,G4,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
941,P,BIO,G1,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
942,P,BIO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_CUM
943,P,BIO,G4,SMTA,BPN,LL,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_CUM
